場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
02,2026-09-24,10,2026-09-03,2026-09-06,一般,サッポロビールカップ,杢野 誓良,４４２　２１４５
02,2026-09-24,10,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,白井 友晴,５５３　２５２　３２５４
02,2026-09-24,11,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,鈴木 唯央,６　４５２４５４
02,2026-09-24,11,2026-09-03,2026-09-06,一般,サッポロビールカップ,佐藤 翼,１５１６２１[４]
02,2026-09-24,11,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,中澤 和志,３１１　４３５　１　１
02,2026-09-24,12,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,笠置 博之,１　６３２６１５１１２３
02,2026-09-24,12,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,小坂 尚哉,１３１２２５[４]
02,2026-09-24,12,2026-09-03,2026-09-06,一般,サッポロビールカップ,森 晋太郎,３４１　５４６６
02,2026-09-24,13,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,是澤 孝宏,３１５３６　１１
02,2026-09-24,13,2026-09-03,2026-09-06,一般,サッポロビールカップ,関口 智久,２３１５３　１２
02,2026-09-24,13,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,小川 時光,５　６２１　５６４６６５
02,2026-09-24,14,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,藤原 啓史朗,１６１１１３[エ]
02,2026-09-24,14,2026-09-03,2026-09-06,一般,サッポロビールカップ,島田 賢人,２６２２３２２１
02,2026-09-24,14,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,飯島 昌弘,２２１　５２２　３３[３]
02,2026-09-24,15,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,伊藤 雄二,２　３５２４６４１　４２
02,2026-09-24,15,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,山口 達也,１１１５１１[１]
02,2026-09-24,15,2026-09-03,2026-09-06,一般,サッポロビールカップ,畔柳 俊吾,４１２　４５１４
02,2026-09-24,16,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,池田 剛規,４３１　４５５３
02,2026-09-24,16,2026-09-03,2026-09-06,一般,サッポロビールカップ,重富 伸也,６　６３２２１３
02,2026-09-24,16,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,谷島 咲希,５　５６６　５５６５５
02,2026-09-24,17,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,澁澤 周羽,６　５６６　６６
02,2026-09-24,17,2026-09-03,2026-09-06,一般,サッポロビールカップ,鐘ヶ江 真司,５　２Ｆ２　６６
02,2026-09-24,17,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,楠 将太郎,２　４５２　３２５　４５
02,2026-09-24,18,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,西村 勝,２　５６２１１５
02,2026-09-24,18,2026-09-03,2026-09-06,一般,サッポロビールカップ,田邉 亮蔵,１５１２転　２５
02,2026-09-24,18,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,岡部 哲,３　２５４　５６２１３５
02,2026-09-24,19,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,橋本 英一,５　２３３５３３
02,2026-09-24,19,2026-09-03,2026-09-06,一般,サッポロビールカップ,汐崎 正則,３６６　３５２２
02,2026-09-24,19,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,原 加央理,４　３２２　６４５３６２
02,2026-09-24,20,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,金子 賢志,５　４５６１５２
02,2026-09-24,20,2026-09-03,2026-09-06,一般,サッポロビールカップ,安河内鈴之介,１２３１１　[５]
02,2026-09-24,20,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,尾道 佳諭,５　１６５　３３５６２６
02,2026-09-24,21,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,竹腰 正樹,１４６２４　４３
02,2026-09-24,21,2026-09-03,2026-09-06,一般,サッポロビールカップ,井上 忠政,１１５１２２[１]
02,2026-09-24,21,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,松本 純平,３２２３２１２　４　６２
02,2026-09-24,22,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,大野 芳顕,２１３３４　３４
02,2026-09-24,22,2026-09-03,2026-09-06,一般,サッポロビールカップ,中井 俊祐,６２２　３妨４５
02,2026-09-24,22,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,佐竹 友樹,４　３４５　４４５４３６
02,2026-09-24,23,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,和田 操拓,６　５４２　１１
02,2026-09-24,23,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,久富 政弘,３２６　３４１３
02,2026-09-24,23,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,向後 龍一,３　３３３　３２２　[１]
02,2026-09-24,24,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,細川 明人,３　３３５４２４
02,2026-09-24,24,2026-09-03,2026-09-06,一般,サッポロビールカップ,櫻井 隼,４　６５２５６４
02,2026-09-24,24,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,外崎 悟,１　１３５　３２１　[６]
02,2026-09-24,25,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,渡部 悟,２６６　６６３
02,2026-09-24,25,2026-09-03,2026-09-06,一般,サッポロビールカップ,椎名 豊,１３１１２５[２]
02,2026-09-24,25,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,堂原 洋史,３５４　４６５５
02,2026-09-24,26,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,岩橋 裕馬,４３１　２３１５４１[３]
02,2026-09-24,26,2026-09-03,2026-09-06,一般,サッポロビールカップ,鈴木 猛,５３４　４１１６
02,2026-09-24,26,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,黄金井 力良,１３５　３３４　３２１５
02,2026-09-24,27,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,出口 舞有子,２５３　１６３５１　５５
02,2026-09-24,27,2026-09-03,2026-09-06,一般,サッポロビールカップ,金子 怜央,６　６Ｆ４　転５
02,2026-09-24,27,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,佐藤 航,６　２１３　２１２　[２]
02,2026-09-24,28,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,林 風音,６　６６６　６６６　６６
02,2026-09-24,28,2026-09-03,2026-09-06,一般,サッポロビールカップ,木幡 純也,５６５　１６４
02,2026-09-24,28,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,木山 大聖,４　４４６５Ｆ４
02,2026-09-24,29,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,杉村 賢也,３３２　１３３３６６１６
02,2026-09-24,29,2026-09-03,2026-09-06,一般,サッポロビールカップ,上村 宏太,６　３５６３４５
02,2026-09-24,29,2026-08-12,2026-08-17,一般,第４９回戸田ボート大賞・サンケイスポーツ杯,武田 正紀,４　５２４　２５４３４６
02,2026-09-24,30,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,土屋 実沙希,５６２　６４６　４４５３
02,2026-09-24,30,2026-09-03,2026-09-06,一般,サッポロビールカップ,岡瀬 正人,４４３１６　３１
02,2026-09-24,30,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,柴田 朋哉,１３１２３　[Ｆ]
02,2026-09-24,31,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,龍田 真白,３　６６３　１６３１５１
02,2026-09-24,31,2026-09-03,2026-09-06,一般,サッポロビールカップ,木下 大將,４１３４６　Ｆ４
02,2026-09-24,31,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,永嶋 裕一,３６２６５　２４
02,2026-09-24,32,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,山本 光雄,１６４２２　２２５５４２
02,2026-09-24,32,2026-09-03,2026-09-06,一般,サッポロビールカップ,郷原 章平,１２３４１　１１
02,2026-09-24,32,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,浜崎 準也,５　６４４５６６
02,2026-09-24,33,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,板頭 里緒,６　６Ｆ６　６　６　５
02,2026-09-24,33,2026-09-03,2026-09-06,一般,サッポロビールカップ,萬 正嗣,２２６　６６２５
02,2026-09-24,33,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,山本 稔太朗,６　２３６６４６
02,2026-09-24,34,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,下寺 秀和,２４１１１　３転１６１３
02,2026-09-24,34,2026-09-03,2026-09-06,一般,サッポロビールカップ,藤原 碧生,６４１４４２１３
02,2026-09-24,34,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,東本 勝利,２１４　１３[１]
02,2026-09-24,35,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,金田 諭,１５４　５１４１３５３２
02,2026-09-24,35,2026-09-03,2026-09-06,一般,サッポロビールカップ,小澤 学,３　５６３５２２
02,2026-09-24,35,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,鳥本 智史,６　６６３５４
02,2026-09-24,36,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,山本 景士郎,５５６　４　２３２４４５
02,2026-09-24,36,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,山下 大輝,５５１６１２５１
02,2026-09-24,36,2026-09-03,2026-09-06,一般,サッポロビールカップ,三村 岳人,１　１１４３[６]
02,2026-09-24,37,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,豊田 訓靖,４　５５１　６５５３６
02,2026-09-24,37,2026-09-03,2026-09-06,一般,サッポロビールカップ,中山 雄太,５　４６６　５
02,2026-09-24,37,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,野相 弘司,６４５　６　５
02,2026-09-24,38,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,深水 慎一郎,６
02,2026-09-24,38,2026-09-03,2026-09-06,一般,サッポロビールカップ,山崎 善庸,４　５４３転６
02,2026-09-24,38,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,大江 純,２５１　５５Ｆ３
02,2026-09-24,39,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,森 弘行,２　２　５５４６６１６
02,2026-09-24,39,2026-09-03,2026-09-06,一般,サッポロビールカップ,加藤 啓太,５　６３５５３
02,2026-09-24,39,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,桑島 和宏,４　５欠
02,2026-09-24,40,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,福田 雅一,１５１　３３５６４６２５
02,2026-09-24,40,2026-09-03,2026-09-06,一般,サッポロビールカップ,尾道 佳諭,６　Ｆ３６　５４
02,2026-09-24,40,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,江藤 敦宏,４　６５５４６３
02,2026-09-24,41,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,林 恵祐,４　５Ｆ６　３　５　６
02,2026-09-24,41,2026-09-03,2026-09-06,一般,サッポロビールカップ,岩津 徹郎,５４２　１４１４
02,2026-09-24,41,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,吉島 祥之,４４２　２転
02,2026-09-24,42,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,大場 敏,１　３Ｆ４　２　５　３４
02,2026-09-24,42,2026-09-03,2026-09-06,一般,サッポロビールカップ,齊藤 仁,２４４２３　３２
02,2026-09-24,42,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,坂東 満,１５１２５　２５
02,2026-09-24,43,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,荒井 翔伍,１３３４５５２　３２３１
02,2026-09-24,43,2026-09-03,2026-09-06,一般,サッポロビールカップ,石塚 久也,５
02,2026-09-24,43,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,常住 蓮,２３３１１２１２
02,2026-09-24,44,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,飯田 庄吾,４４５　３３４３２　２４
02,2026-09-24,44,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,富永 大一,５１２５３　２３
02,2026-09-24,44,2026-09-03,2026-09-06,一般,サッポロビールカップ,海野 康志郎,２２２６１１[３]
02,2026-09-24,45,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,西野 雄貴,２２２１２２１　２３５１
02,2026-09-24,45,2026-09-03,2026-09-06,一般,サッポロビールカップ,島川 海輝,３１２　５３６２
02,2026-09-24,45,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,若林 義人,２６３３２１１１
02,2026-09-24,46,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,佐藤 謙史朗,３５４　６２５　４６１４
02,2026-09-24,46,2026-09-03,2026-09-06,一般,サッポロビールカップ,宇野 博之,３　４３１６３６
02,2026-09-24,46,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,妹尾 忠幸,３３３５４　４
02,2026-09-24,47,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,宮下 元胤,落６
02,2026-09-24,47,2026-09-03,2026-09-06,一般,サッポロビールカップ,森 雄利,５　５５５１５２
02,2026-09-24,47,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,中島 航,６　３５６４３２
02,2026-09-24,48,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,黒崎 竜也,２２４２１５２　２３
02,2026-09-24,48,2026-09-03,2026-09-06,一般,サッポロビールカップ,小川 晃司,２２２　４２３３
02,2026-09-24,48,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,内山 文典,１　３１６２４４
02,2026-09-24,49,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,田中 信一郎,３１２１３１１　６１[１]
02,2026-09-24,49,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,新井 英孝,６６５　２　３４
02,2026-09-24,49,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,尾嶋 一広,４２５　１５２転
02,2026-09-24,50,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,武富 智亮,２　１４１２１１２３１１
02,2026-09-24,50,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,金子 貴志,６３４　１６３２
02,2026-09-24,50,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,黄金井 力良,５１５　３４６３
02,2026-09-24,51,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,松尾 拓,１　６２２４４４１２[４]
02,2026-09-24,51,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,富澤 祐作,４２４　５　６５
02,2026-09-24,51,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,加藤 高史,５２４　１６１１
02,2026-09-24,52,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,柘植 政浩,６１５６１　１４２４２４
02,2026-09-24,52,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,栗原 直也,２　３６２６２６
02,2026-09-24,52,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,竹内 来,６　１３２４２６
02,2026-09-24,53,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,根岸 真優,４　３６５２２４３　２３
02,2026-09-24,53,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,三浦 洋次朗,５３６　４２２１
02,2026-09-24,53,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,前原 大道,２１６２４１１２
02,2026-09-24,54,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,横川 聖志,３　６２１３５５３６６２
02,2026-09-24,54,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,板倉 敦史,４４２　５３６５
02,2026-09-24,54,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,相原 利章,１６４４６　４５
02,2026-09-24,55,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,盛本 真輔,２　５１２１３４３４３４
02,2026-09-24,55,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,半田 尚也,４　４４３６２
02,2026-09-24,55,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,本吉 正樹,４３４６６　５
02,2026-09-24,56,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,清水 紀克,５５３　４６４　３４１３
02,2026-09-24,56,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,青木 蓮,２１２　１５[５]
02,2026-09-24,56,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,赤羽 克也,３２１３１１[２]
02,2026-09-24,57,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,中里 昌志,５３１　５６２３４　１２
02,2026-09-24,57,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,里岡 右貴,４２１２１３[２]
02,2026-09-24,57,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,金田 大輔,６６
02,2026-09-24,58,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,松田 隆司,６４２　６６２　５６６５
02,2026-09-24,58,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,佐藤 駿介,５　２６６　６６
02,2026-09-24,58,2026-09-03,2026-09-06,一般,サッポロビールカップ,山崎 昂介,５　４３３３５３
02,2026-09-24,59,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,平田 さやか,１３３３５４４　２５４３
02,2026-09-24,59,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,江本 真治,２　３４３２１１
02,2026-09-24,59,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,神田 達也,４５不
02,2026-09-24,60,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,上野 真之介,２３３１４　１１５１[２]
02,2026-09-24,60,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,中村 裕将,１４２２４　５５
02,2026-09-24,60,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,鈴木 賢一,５　２３５３５１
02,2026-09-24,61,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,小山 勉,１６Ｆ　４　５　５　６４
02,2026-09-24,61,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,古場 輝義,５４４　３３４４
02,2026-09-24,61,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,近藤 友宝,５　５６１４４３
02,2026-09-24,62,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,青木 幸太郎,６４１　３３１３１２[６]
02,2026-09-24,62,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,酒井 俊弘,４４５　６４５
02,2026-09-24,62,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,佐竹 友樹,４　５４２２２５
02,2026-09-24,63,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,中嶋 世奈,６　５４４　６５５　４５
02,2026-09-24,63,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,松崎 祐太郎,１５２４１　４２
02,2026-09-24,63,2026-09-03,2026-09-06,一般,サッポロビールカップ,藤生 雄人,６５３
02,2026-09-24,64,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,石川 哲秀,３　２２５６
02,2026-09-24,64,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,山一 鉄也,６６
02,2026-09-24,64,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,中村 楓,６　６４４１６３
02,2026-09-24,65,2026-09-18,2026-09-24,一般,ＢＯＡＴＢｏｙカップ,坂本 雄紀,１　４１１４２６４４５６
02,2026-09-24,65,2026-09-11,2026-09-14,一般,第５回漫画アクションカップ,新出 浩司,２６３　６４４
02,2026-09-24,65,2026-08-20,2026-08-23,一般,ファイティングボートガイド杯,今井 貴士,６３５２３　２１
