レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202408100401,2024-08-10,04,01R,1,3,一周,まわり足,直線,本村 大,37.7,5.27,7.69,國分 将太郎,38.17,5.27,7.7,中村 辰也,37.84,5.4,7.56,東 潤樹,38.43,5.33,7.64,山道 諄也,38.17,5.7,7.67,田代 達也,37.87,5.53,7.67
202408100402,2024-08-10,04,02R,1,3,一周,まわり足,直線,加倉 侑征,38.65,5.97,7.53,樋口 範政,38.23,5.8,7.61,小林 泰,38.6,5.6,7.8,堂原 洋史,38.63,5.53,7.65,伊藤 啓三,38.57,5.77,7.61,堀越 雄貴,39.17,5.4,7.57
202408100403,2024-08-10,04,03R,1,3,一周,まわり足,直線,田邉 亮蔵,37.8,5.44,7.73,西舘 健,38.4,5.56,7.87,長谷川 雅和,37.99,5.69,7.63,秋山 直之,37.8,5.69,7.66,谷 勝幸,38.5,5.83,7.61,岩井 繁,39.17,6.32,7.74
202408100404,2024-08-10,04,04R,1,3,一周,まわり足,直線,藤井 太雅,37.63,5.4,7.87,石倉 洋行,37.6,5.37,7.77,小川 広大,38.2,5.83,7.97,宮内 直哉,38.57,5.8,7.83,宮下 元胤,38.76,5.8,7.76,小西 英輝,38.6,5.9,7.8
202408100405,2024-08-10,04,05R,1,3,一周,まわり足,直線,大塚 康雅,37.77,5.5,7.77,中村 晃朋,38.47,5.5,7.73,東 潤樹,39.03,5.4,7.79,飯山 泰,38.3,5.37,7.78,本村 大,39.23,5.5,7.83,角山 雄哉,38.53,5.33,7.75
202408100406,2024-08-10,04,06R,1,3,一周,まわり足,直線,梅原 祥平,38.03,5.4,7.8,松井 賢治,38.6,5.53,7.78,麻生 慎介,37.87,5.6,7.7,横田 茂,38.33,5.7,7.74,加倉 侑征,39.03,6.0,7.73,木村 光宏,39.03,5.47,7.79
202408100407,2024-08-10,04,07R,1,3,一周,まわり足,直線,長野 壮志郎,37.48,5.32,7.68,田代 達也,38.07,5.77,7.7,岩井 繁,38.67,5.6,7.77,豊田 泰洋,38.63,5.43,7.77,木下 大將,38.17,5.53,7.63,仲 航太,38.23,5.52,7.8
202408100408,2024-08-10,04,08R,1,3,一周,まわり足,直線,西舘 健,38.67,5.63,7.93,堂原 洋史,38.53,5.6,7.73,藤井 太雅,38.53,5.5,7.97,中村 辰也,38.43,5.53,7.83,石倉 洋行,37.73,5.6,7.77,山道 諄也,38.5,5.5,7.8
202408100409,2024-08-10,04,09R,1,3,一周,まわり足,直線,角山 雄哉,38.1,5.4,7.8,宮下 元胤,38.57,5.7,7.83,堀越 雄貴,37.97,5.67,7.77,長谷川 雅和,38.07,5.5,7.77,樋口 範政,38.33,5.67,7.83,田邉 亮蔵,38.23,5.87,7.8
202408100410,2024-08-10,04,10R,1,3,一周,まわり足,直線,小西 英輝,37.74,5.4,7.83,伊藤 啓三,38.43,5.73,7.8,秋山 直之,37.77,5.47,7.8,麻生 慎介,37.64,5.46,7.7,中村 晃朋,38.23,5.63,7.83,梅原 祥平,38.17,5.6,7.73
