レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202511140201,戸田プリムローズ開設６９周年記念,2025-11-14,2,01R,1.0,,1.0,1,18.0,13.0,1,1,54.8,0.0,6.81,-0.5,0.06,2,2,52.6,0.0,6.82,-0.5,-0.04,3,3,52.0,0.0,6.82,-0.5,-0.08,4,4,51.5,0.5,6.82,-0.5,0.06,5,5,52.3,0.0,6.76,0.0,0.08,6,6,52.2,0.0,6.67,-0.5,0.14
202511140202,戸田プリムローズ開設６９周年記念,2025-11-14,2,02R,0.0,1,0.0,1,16.0,12.0,1,1,53.1,0.0,6.84,-0.5,0.14,2,2,53.0,0.0,6.95,-0.5,0.03,3,3,52.0,0.0,6.78,-0.5,-0.13,4,4,52.1,0.0,6.79,-0.5,0.02,5,5,52.0,0.0,6.79,-0.5,0.11,6,6,53.2,0.0,6.79,-0.5,0.08
202511140203,戸田プリムローズ開設６９周年記念,2025-11-14,2,03R,0.0,1,0.0,1,17.0,12.0,1,1,55.5,0.0,6.75,-0.5,0.03,2,2,53.1,0.0,6.64,-0.5,-0.05,3,3,50.0,2.0,6.68,-0.5,-0.07,4,4,53.7,0.0,6.83,-0.5,0.0,5,5,52.0,0.0,6.78,-0.5,-0.01,6,6,52.4,0.0,6.63,-0.5,0.07
202511140204,戸田プリムローズ開設６９周年記念,2025-11-14,2,04R,1.0,1,1.0,1,17.0,12.0,1,1,52.0,0.0,6.78,-0.5,0.04,2,2,52.0,0.0,6.62,0.0,-0.03,3,3,52.0,0.0,6.71,0.0,0.12,4,4,52.8,0.0,6.78,-0.5,0.41,5,5,52.3,0.0,6.86,0.0,0.15,6,6,52.0,0.0,6.74,-0.5,0.12
202511140205,戸田プリムローズ開設６９周年記念,2025-11-14,2,05R,0.0,1,0.0,1,17.0,12.0,1,1,52.0,0.0,6.71,-0.5,0.07,2,2,53.9,0.0,6.68,-0.5,-0.06,3,3,54.6,0.0,6.75,-0.5,0.07,4,4,52.0,0.0,6.81,0.0,0.14,5,5,52.6,0.0,6.8,-0.5,0.07,6,6,52.0,0.0,6.85,0.0,0.06
202511140206,戸田プリムローズ開設６９周年記念,2025-11-14,2,06R,2.0,1,1.0,1,17.0,12.0,1,1,52.0,0.0,6.75,0.0,0.03,2,2,53.5,0.0,6.8,-0.5,-0.02,3,3,52.0,0.0,6.65,0.0,-0.01,4,4,53.8,0.0,6.74,-0.5,0.01,5,5,52.0,0.0,6.74,-0.5,0.15,6,6,52.6,0.0,6.84,-0.5,0.16
202511140207,戸田プリムローズ開設６９周年記念,2025-11-14,2,07R,0.0,1,0.0,1,17.0,12.0,1,1,52.0,0.0,6.81,-0.5,0.03,2,2,52.0,0.0,6.76,-0.5,-0.01,3,3,52.0,0.0,6.71,-0.5,-0.05,4,4,52.3,0.0,6.82,0.0,0.14,5,5,52.0,0.0,6.72,-0.5,0.01,6,6,52.0,0.0,6.65,0.5,-0.07
202511140208,戸田プリムローズ開設６９周年記念,2025-11-14,2,08R,0.0,1,0.0,1,18.0,13.0,1,1,52.0,0.0,6.79,-0.5,-0.08,2,2,51.0,1.0,6.86,-0.5,0.07,3,3,52.1,0.0,6.82,-0.5,0.05,4,4,52.0,0.0,6.71,0.0,0.01,5,5,55.5,0.0,6.8,-0.5,0.12,6,6,52.0,0.0,6.86,-0.5,0.01
202511140209,戸田プリムローズ開設６９周年記念,2025-11-14,2,09R,0.0,1,0.0,1,18.0,13.0,1,1,53.2,0.0,6.72,-0.5,0.18,2,2,52.0,0.0,6.79,-0.5,0.04,3,3,52.8,0.0,6.81,-0.5,0.08,4,4,52.0,0.0,6.86,-0.5,-0.09,5,5,52.0,0.0,6.8,-0.5,-0.03,6,6,53.7,0.0,6.9,-0.5,0.07
202511140210,戸田プリムローズ開設６９周年記念,2025-11-14,2,10R,2.0,1,1.0,1,18.0,13.0,1,1,54.2,0.0,6.74,-0.5,0.05,2,2,52.0,0.0,6.83,-0.5,0.09,3,3,51.0,1.0,6.88,-0.5,0.06,4,4,52.6,0.0,6.71,0.0,0.23,5,5,52.0,0.0,6.79,-0.5,0.17,6,6,52.5,0.0,6.72,-0.5,0.03
202511140211,戸田プリムローズ開設６９周年記念,2025-11-14,2,11R,0.0,1,0.0,1,18.0,13.0,1,1,53.5,0.0,6.78,-0.5,0.05,2,2,52.2,0.0,6.68,-0.5,0.02,3,3,52.8,0.0,6.72,-0.5,0.11,4,4,53.0,0.0,6.94,-0.5,0.09,5,5,52.0,0.0,6.76,-0.5,-0.01,6,6,52.5,0.0,6.76,-0.5,0.05
